 YYYY DOY   AU     ELAT   ELON
 1998   1 19.826  -0.63  308.55
 1998   2 19.826  -0.63  308.56
 1998   3 19.826  -0.63  308.57
 1998   4 19.827  -0.63  308.58
 1998   5 19.827  -0.63  308.59
 1998   6 19.827  -0.63  308.61
 1998   7 19.827  -0.63  308.62
 1998   8 19.827  -0.63  308.63
 1998   9 19.827  -0.63  308.64
 1998  10 19.827  -0.63  308.65
 1998  11 19.827  -0.63  308.66
 1998  12 19.828  -0.63  308.67
 1998  13 19.828  -0.63  308.68
 1998  14 19.828  -0.63  308.69
 1998  15 19.828  -0.63  308.70
 1998  16 19.828  -0.63  308.72
 1998  17 19.828  -0.63  308.73
 1998  18 19.828  -0.63  308.74
 1998  19 19.828  -0.63  308.75
 1998  20 19.829  -0.63  308.76
 1998  21 19.829  -0.63  308.77
 1998  22 19.829  -0.63  308.78
 1998  23 19.829  -0.63  308.79
 1998  24 19.829  -0.63  308.80
 1998  25 19.829  -0.63  308.81
 1998  26 19.829  -0.63  308.83
 1998  27 19.829  -0.63  308.84
 1998  28 19.829  -0.63  308.85
 1998  29 19.830  -0.63  308.86
 1998  30 19.830  -0.63  308.87
 1998  31 19.830  -0.63  308.88
 1998  32 19.830  -0.63  308.89
 1998  33 19.830  -0.63  308.90
 1998  34 19.830  -0.63  308.91
 1998  35 19.830  -0.63  308.93
 1998  36 19.830  -0.63  308.94
 1998  37 19.831  -0.63  308.95
 1998  38 19.831  -0.63  308.96
 1998  39 19.831  -0.63  308.97
 1998  40 19.831  -0.63  308.98
 1998  41 19.831  -0.63  308.99
 1998  42 19.831  -0.63  309.00
 1998  43 19.831  -0.63  309.01
 1998  44 19.831  -0.63  309.02
 1998  45 19.832  -0.63  309.04
 1998  46 19.832  -0.63  309.05
 1998  47 19.832  -0.63  309.06
 1998  48 19.832  -0.63  309.07
 1998  49 19.832  -0.63  309.08
 1998  50 19.832  -0.63  309.09
 1998  51 19.832  -0.63  309.10
 1998  52 19.832  -0.63  309.11
 1998  53 19.832  -0.63  309.12
 1998  54 19.833  -0.63  309.13
 1998  55 19.833  -0.63  309.15
 1998  56 19.833  -0.63  309.16
 1998  57 19.833  -0.63  309.17
 1998  58 19.833  -0.63  309.18
 1998  59 19.833  -0.63  309.19
 1998  60 19.833  -0.63  309.20
 1998  61 19.833  -0.63  309.21
 1998  62 19.834  -0.63  309.22
 1998  63 19.834  -0.63  309.23
 1998  64 19.834  -0.63  309.25
 1998  65 19.834  -0.63  309.26
 1998  66 19.834  -0.63  309.27
 1998  67 19.834  -0.63  309.28
 1998  68 19.834  -0.63  309.29
 1998  69 19.834  -0.63  309.30
 1998  70 19.835  -0.63  309.31
 1998  71 19.835  -0.63  309.32
 1998  72 19.835  -0.63  309.33
 1998  73 19.835  -0.63  309.34
 1998  74 19.835  -0.63  309.36
 1998  75 19.835  -0.63  309.37
 1998  76 19.835  -0.63  309.38
 1998  77 19.835  -0.63  309.39
 1998  78 19.835  -0.63  309.40
 1998  79 19.836  -0.63  309.41
 1998  80 19.836  -0.63  309.42
 1998  81 19.836  -0.63  309.43
 1998  82 19.836  -0.63  309.44
 1998  83 19.836  -0.63  309.45
 1998  84 19.836  -0.63  309.47
 1998  85 19.836  -0.63  309.48
 1998  86 19.836  -0.63  309.49
 1998  87 19.837  -0.63  309.50
 1998  88 19.837  -0.63  309.51
 1998  89 19.837  -0.63  309.52
 1998  90 19.837  -0.63  309.53
 1998  91 19.837  -0.63  309.54
 1998  92 19.837  -0.63  309.55
 1998  93 19.837  -0.63  309.56
 1998  94 19.837  -0.64  309.58
 1998  95 19.837  -0.64  309.59
 1998  96 19.838  -0.64  309.60
 1998  97 19.838  -0.64  309.61
 1998  98 19.838  -0.64  309.62
 1998  99 19.838  -0.64  309.63
 1998 100 19.838  -0.64  309.64
 1998 101 19.838  -0.64  309.65
 1998 102 19.838  -0.64  309.66
 1998 103 19.838  -0.64  309.68
 1998 104 19.839  -0.64  309.69
 1998 105 19.839  -0.64  309.70
 1998 106 19.839  -0.64  309.71
 1998 107 19.839  -0.64  309.72
 1998 108 19.839  -0.64  309.73
 1998 109 19.839  -0.64  309.74
 1998 110 19.839  -0.64  309.75
 1998 111 19.839  -0.64  309.76
 1998 112 19.839  -0.64  309.77
 1998 113 19.840  -0.64  309.79
